Order_ID,Order_Date,Order_Priority,Ord_id,Ship_Mode,Ship_Date,Ship_id,_merge
36675,2011-03-07,HIGH,Ord_1093,REGULAR AIR,2011-06-07,SHP_1509,both
37862,2009-12-01,NOT SPECIFIED,Ord_1094,REGULAR AIR,2009-01-15,SHP_1510,both
38240,2009-12-19,HIGH,Ord_1095,,,,left_only
38693,2011-06-14,LOW,Ord_1096,REGULAR AIR,2011-06-21,SHP_1512,both
38917,2010-11-21,LOW,Ord_1097,REGULAR AIR,2010-11-28,SHP_1513,both
39015,2009-06-12,MEDIUM,Ord_1098,,,,left_only
39265,2010-07-05,CRITICAL,Ord_1099,REGULAR AIR,2010-08-05,SHP_1516,both
40962,2011-02-20,CRITICAL,Ord_1100,REGULAR AIR,2011-02-21,SHP_1517,both
41059,2010-09-14,MEDIUM,Ord_1101,,,,left_only
41664,2011-04-12,CRITICAL,Ord_1102,,,,left_only
42596,2012-08-14,MEDIUM,Ord_1103,REGULAR AIR,2012-08-16,SHP_1524,both
43424,2011-08-18,NOT SPECIFIED,Ord_1104,EXPRESS AIR,2011-08-20,SHP_1525,both
43808,2011-06-01,LOW,Ord_1105,REGULAR AIR,2011-01-13,SHP_1526,both
45218,2009-10-05,LOW,Ord_1106,REGULAR AIR,2009-12-05,SHP_1527,both
46050,2010-04-01,HIGH,Ord_1107,,,,left_only
46117,2011-05-22,LOW,Ord_1108,DELIVERY TRUCK,2011-05-26,SHP_1529,both
46243,2012-01-24,LOW,Ord_1109,,,,left_only
46310,2010-07-21,HIGH,Ord_1110,,,,left_only
46503,2011-06-11,NOT SPECIFIED,Ord_1111,REGULAR AIR,2011-09-11,SHP_1535,both
46726,2012-05-07,NOT SPECIFIED,Ord_1112,,,,left_only
47042,2012-02-03,CRITICAL,Ord_1113,REGULAR AIR,2012-03-03,SHP_1538,both
47174,2011-09-16,CRITICAL,Ord_1114,REGULAR AIR,2011-09-16,SHP_1539,both
48034,2009-07-14,NOT SPECIFIED,Ord_1115,,,,left_only
48164,2011-10-29,HIGH,Ord_1116,REGULAR AIR,2011-10-31,SHP_1542,both
49189,2011-01-15,CRITICAL,Ord_1117,REGULAR AIR,2011-01-18,SHP_1543,both
49986,2010-10-14,CRITICAL,Ord_1118,REGULAR AIR,2010-10-16,SHP_1544,both
50336,2009-04-11,NOT SPECIFIED,Ord_1119,REGULAR AIR,2009-05-11,SHP_1545,both
50373,2009-02-07,CRITICAL,Ord_1120,REGULAR AIR,2009-03-07,SHP_1546,both
50564,2012-02-03,HIGH,Ord_1121,REGULAR AIR,2012-04-03,SHP_1547,both
50949,2011-04-02,MEDIUM,Ord_1122,,,,left_only
51780,2010-07-24,LOW,Ord_1125,,,,left_only
51940,2012-10-17,HIGH,Ord_1126,REGULAR AIR,2012-10-18,SHP_1553,both
52071,2011-11-27,NOT SPECIFIED,Ord_1127,REGULAR AIR,2011-11-29,SHP_1554,both
53152,2009-05-03,MEDIUM,Ord_1128,,,,left_only
54177,2012-01-25,CRITICAL,Ord_1129,,,,left_only
55107,2010-08-05,LOW,Ord_1130,REGULAR AIR,2010-05-13,SHP_1559,both
55461,2009-09-28,MEDIUM,Ord_1131,REGULAR AIR,2009-09-29,SHP_1560,both
55526,2012-02-07,HIGH,Ord_1132,REGULAR AIR,2012-03-07,SHP_1561,both
55969,2010-04-10,MEDIUM,Ord_1133,REGULAR AIR,2010-07-10,SHP_1562,both
57153,2009-05-26,CRITICAL,Ord_1134,,,,left_only
57538,2010-02-20,CRITICAL,Ord_1135,REGULAR AIR,2010-02-22,SHP_1565,both
58656,2010-04-12,HIGH,Ord_1136,REGULAR AIR,2010-06-12,SHP_1566,both
58789,2010-05-08,LOW,Ord_1137,,,,left_only
59200,2011-09-12,MEDIUM,Ord_1138,,,,left_only
59459,2009-04-02,MEDIUM,Ord_1139,REGULAR AIR,2009-05-02,SHP_1571,both
59878,2012-05-28,HIGH,Ord_1140,REGULAR AIR,2012-05-29,SHP_1572,both
59909,2012-05-08,LOW,Ord_1141,,,,left_only
1218,2009-06-19,NOT SPECIFIED,Ord_1142,REGULAR AIR,2009-06-22,SHP_1575,both
1600,2010-02-03,MEDIUM,Ord_1143,,,,left_only
2373,2009-11-03,NOT SPECIFIED,Ord_1144,REGULAR AIR,2009-12-03,SHP_1578,both
2626,2011-07-09,NOT SPECIFIED,Ord_1145,REGULAR AIR,2011-09-09,SHP_1579,both
3109,2010-07-23,LOW,Ord_1146,REGULAR AIR,2010-07-30,SHP_1580,both
3777,2009-07-04,MEDIUM,Ord_1147,EXPRESS AIR,2009-08-04,SHP_1581,both
3973,2012-03-23,NOT SPECIFIED,Ord_1148,REGULAR AIR,2012-03-25,SHP_1582,both
4932,2010-09-08,CRITICAL,Ord_1149,REGULAR AIR,2010-11-08,SHP_1583,both
7239,2011-06-29,MEDIUM,Ord_1150,REGULAR AIR,2011-01-07,SHP_1584,both
9088,2009-06-22,CRITICAL,Ord_1151,REGULAR AIR,2009-06-24,SHP_1585,both
11428,2012-01-21,MEDIUM,Ord_1152,REGULAR AIR,2012-01-21,SHP_1586,both
12452,2010-07-12,MEDIUM,Ord_1153,,,,left_only
13345,2012-02-09,NOT SPECIFIED,Ord_1154,,,,left_only
13410,2010-06-06,NOT SPECIFIED,Ord_1155,,,,left_only
15808,2010-12-14,CRITICAL,Ord_1156,,,,left_only
16326,2010-10-05,HIGH,Ord_1157,,,,left_only
17985,2011-12-04,MEDIUM,Ord_1158,,,,left_only
20480,2009-01-29,MEDIUM,Ord_1159,,,,left_only
21091,2009-12-12,HIGH,Ord_1160,EXPRESS AIR,2009-12-14,SHP_1602,both
26759,2012-01-25,NOT SPECIFIED,Ord_1161,REGULAR AIR,2012-01-27,SHP_1603,both
26853,2012-12-06,LOW,Ord_1162,REGULAR AIR,2012-06-16,SHP_1604,both
26918,2009-06-04,LOW,Ord_1163,REGULAR AIR,2009-04-15,SHP_1605,both
27456,2009-10-04,NOT SPECIFIED,Ord_1164,DELIVERY TRUCK,2009-11-04,SHP_1606,both
28420,2009-09-24,LOW,Ord_1165,EXPRESS AIR,2009-09-24,SHP_1607,both
29318,2011-06-30,NOT SPECIFIED,Ord_1166,,,,left_only
30016,2009-03-01,CRITICAL,Ord_1167,,,,left_only
33255,2010-06-24,CRITICAL,Ord_1168,EXPRESS AIR,2010-06-25,SHP_1612,both
35104,2012-04-22,HIGH,Ord_1169,,,,left_only
35142,2010-04-22,LOW,Ord_1170,REGULAR AIR,2010-04-24,SHP_1615,both
35584,2011-03-05,MEDIUM,Ord_1171,EXPRESS AIR,2011-03-05,SHP_1616,both
35908,2010-12-12,NOT SPECIFIED,Ord_1172,,,,left_only
36706,2009-11-04,NOT SPECIFIED,Ord_1173,REGULAR AIR,2009-04-13,SHP_1619,both
37121,2011-03-15,NOT SPECIFIED,Ord_1174,DELIVERY TRUCK,2011-03-16,SHP_1620,both
38528,2011-12-20,CRITICAL,Ord_1175,,,,left_only
38853,2012-03-23,LOW,Ord_1176,REGULAR AIR,2012-03-27,SHP_1622,both
39590,2011-05-14,LOW,Ord_1177,EXPRESS AIR,2011-05-21,SHP_1623,both
40707,2009-11-06,HIGH,Ord_1178,REGULAR AIR,2009-06-13,SHP_1624,both
40961,2011-03-30,MEDIUM,Ord_1179,REGULAR AIR,2011-03-31,SHP_1625,both
41026,2011-04-19,MEDIUM,Ord_1180,,,,left_only
41543,2009-06-02,LOW,Ord_1181,,,,left_only
41606,2009-06-23,HIGH,Ord_1182,,,,left_only
41926,2011-05-02,HIGH,Ord_1183,,,,left_only
50533,2011-05-31,NOT SPECIFIED,Ord_1184,,,,left_only
51747,2012-05-07,MEDIUM,Ord_1185,REGULAR AIR,2012-06-07,SHP_1636,both
53314,2010-09-19,HIGH,Ord_1186,,,,left_only
54791,2012-12-20,HIGH,Ord_1187,,,,left_only
54912,2011-07-21,LOW,Ord_1188,REGULAR AIR,2011-07-28,SHP_1640,both
55269,2010-07-03,MEDIUM,Ord_1189,REGULAR AIR,2010-08-03,SHP_1641,both
56101,2010-07-19,NOT SPECIFIED,Ord_1190,,,,left_only
56582,2009-12-06,LOW,Ord_1191,,,,left_only
56677,2009-11-04,HIGH,Ord_1192,REGULAR AIR,2009-12-04,SHP_1645,both
59683,2012-10-13,NOT SPECIFIED,Ord_1193,REGULAR AIR,2012-10-14,SHP_1646,both
837,2009-06-14,NOT SPECIFIED,Ord_1194,REGULAR AIR,2009-06-16,SHP_1647,both
1059,2009-02-26,CRITICAL,Ord_1195,,,,left_only
1826,2012-04-15,NOT SPECIFIED,Ord_1196,REGULAR AIR,2012-04-16,SHP_1650,both
2020,2010-06-20,MEDIUM,Ord_1197,REGULAR AIR,2010-06-22,SHP_1651,both
10340,2011-06-22,HIGH,Ord_1198,,,,left_only
11044,2012-06-24,MEDIUM,Ord_1199,REGULAR AIR,2012-06-25,SHP_1654,both
15718,2009-01-27,CRITICAL,Ord_1200,,,,left_only
17506,2010-02-28,LOW,Ord_1201,DELIVERY TRUCK,2010-04-03,SHP_1658,both
20003,2012-01-30,MEDIUM,Ord_1202,,,,left_only
20805,2011-10-01,HIGH,Ord_1203,,,,left_only
23524,2009-04-28,HIGH,Ord_1204,,,,left_only
29860,2009-09-13,CRITICAL,Ord_1205,REGULAR AIR,2009-09-16,SHP_1665,both
30787,2011-09-27,HIGH,Ord_1206,REGULAR AIR,2011-09-28,SHP_1666,both
37440,2010-06-23,NOT SPECIFIED,Ord_1207,,,,left_only
39872,2010-02-22,CRITICAL,Ord_1208,REGULAR AIR,2010-02-23,SHP_1668,both
39943,2012-07-06,HIGH,Ord_1209,,,,left_only
42405,2010-01-21,HIGH,Ord_1210,REGULAR AIR,2010-01-23,SHP_1671,both
47171,2010-07-01,MEDIUM,Ord_1211,,,,left_only
48576,2012-01-12,NOT SPECIFIED,Ord_1212,,,,left_only
53984,2012-10-12,MEDIUM,Ord_1213,REGULAR AIR,2012-11-12,SHP_1676,both
129,2012-11-18,LOW,Ord_1214,REGULAR AIR,2012-11-27,SHP_1677,both
388,2012-12-15,NOT SPECIFIED,Ord_1215,REGULAR AIR,2012-12-18,SHP_1678,both
1345,2012-10-27,LOW,Ord_1216,DELIVERY TRUCK,2012-10-31,SHP_1679,both
1793,2012-11-07,NOT SPECIFIED,Ord_1217,REGULAR AIR,2012-11-07,SHP_1680,both
2209,2012-09-07,HIGH,Ord_1218,,,,left_only
2947,2011-04-25,CRITICAL,Ord_1219,REGULAR AIR,2011-04-27,SHP_1684,both
3271,2011-12-31,CRITICAL,Ord_1220,,,,left_only
4321,2009-07-17,MEDIUM,Ord_1221,EXPRESS AIR,2009-07-19,SHP_1687,both
4545,2010-01-16,NOT SPECIFIED,Ord_1222,,,,left_only
5572,2009-07-16,HIGH,Ord_1223,REGULAR AIR,2009-07-18,SHP_1690,both
5703,2010-05-15,MEDIUM,Ord_1224,REGULAR AIR,2010-05-16,SHP_1691,both
5920,2009-11-19,HIGH,Ord_1225,REGULAR AIR,2009-11-19,SHP_1692,both
6311,2010-10-02,MEDIUM,Ord_1226,REGULAR AIR,2010-02-13,SHP_1693,both
8231,2012-10-18,CRITICAL,Ord_1227,,,,left_only
8709,2009-08-03,HIGH,Ord_1228,,,,left_only
9765,2012-12-10,LOW,Ord_1229,REGULAR AIR,2012-10-19,SHP_1698,both
10147,2010-09-10,HIGH,Ord_1230,REGULAR AIR,2010-10-10,SHP_1699,both
11876,2011-03-07,HIGH,Ord_1231,REGULAR AIR,2011-06-07,SHP_1700,both
12224,2009-12-12,HIGH,Ord_1232,,,,left_only
12256,2012-12-18,MEDIUM,Ord_1233,REGULAR AIR,2012-12-20,SHP_1703,both
12261,2010-10-23,LOW,Ord_1234,,,,left_only
13408,2009-02-14,LOW,Ord_1235,REGULAR AIR,2009-02-16,SHP_1708,both
13444,2012-05-01,HIGH,Ord_1236,REGULAR AIR,2012-08-01,SHP_1709,both
13601,2012-08-16,LOW,Ord_1237,REGULAR AIR,2012-08-20,SHP_1710,both
13894,2012-10-04,MEDIUM,Ord_1238,REGULAR AIR,2012-11-04,SHP_1711,both
16480,2009-06-12,NOT SPECIFIED,Ord_1239,EXPRESS AIR,2009-08-12,SHP_1712,both
17858,2010-09-25,MEDIUM,Ord_1240,,,,left_only
18561,2009-09-01,NOT SPECIFIED,Ord_1241,REGULAR AIR,2009-10-01,SHP_1716,both
19777,2012-10-19,NOT SPECIFIED,Ord_1242,,,,left_only
21601,2011-06-04,LOW,Ord_1243,REGULAR AIR,2011-06-04,SHP_1719,both
21670,2011-11-01,HIGH,Ord_1244,REGULAR AIR,2011-12-01,SHP_1720,both
23489,2012-08-28,HIGH,Ord_1245,EXPRESS AIR,2012-08-28,SHP_1721,both
24486,2011-04-22,MEDIUM,Ord_1246,REGULAR AIR,2011-04-23,SHP_1722,both
24869,2009-10-06,NOT SPECIFIED,Ord_1247,REGULAR AIR,2009-11-06,SHP_1723,both
25697,2011-04-26,LOW,Ord_1248,REGULAR AIR,2011-04-26,SHP_1724,both
27490,2012-03-14,NOT SPECIFIED,Ord_1249,REGULAR AIR,2012-03-16,SHP_1725,both
27844,2011-06-29,LOW,Ord_1250,,,,left_only
28451,2009-05-01,CRITICAL,Ord_1251,,,,left_only
28482,2010-08-03,CRITICAL,Ord_1252,,,,left_only
28642,2011-01-18,HIGH,Ord_1253,REGULAR AIR,2011-01-20,SHP_1732,both
29380,2009-04-27,NOT SPECIFIED,Ord_1254,REGULAR AIR,2009-04-28,SHP_1733,both
32036,2011-05-10,MEDIUM,Ord_1255,,,,left_only
32295,2009-07-01,HIGH,Ord_1256,REGULAR AIR,2009-08-01,SHP_1736,both
33505,2010-09-25,LOW,Ord_1257,,,,left_only
34086,2012-04-29,HIGH,Ord_1258,REGULAR AIR,2012-01-05,SHP_1739,both
34209,2010-08-24,HIGH,Ord_1259,REGULAR AIR,2010-08-26,SHP_1740,both
36807,2009-03-16,MEDIUM,Ord_1260,REGULAR AIR,2009-03-17,SHP_1741,both
37318,2010-04-15,MEDIUM,Ord_1261,REGULAR AIR,2010-04-17,SHP_1742,both
38496,2010-02-20,CRITICAL,Ord_1262,REGULAR AIR,2010-02-22,SHP_1743,both
41702,2010-12-22,NOT SPECIFIED,Ord_1263,,,,left_only
44706,2010-03-30,LOW,Ord_1264,,,,left_only
45347,2010-09-29,MEDIUM,Ord_1265,,,,left_only
46627,2009-11-06,CRITICAL,Ord_1266,REGULAR AIR,2009-12-06,SHP_1750,both
47168,2009-06-21,NOT SPECIFIED,Ord_1267,,,,left_only
50051,2009-04-10,MEDIUM,Ord_1268,,,,left_only
50433,2012-01-19,CRITICAL,Ord_1269,DELIVERY TRUCK,2012-01-21,SHP_1754,both
50721,2012-02-27,HIGH,Ord_1270,REGULAR AIR,2012-02-29,SHP_1755,both
50758,2012-12-07,MEDIUM,Ord_1271,EXPRESS AIR,2012-07-14,SHP_1756,both
50883,2012-01-06,LOW,Ord_1272,DELIVERY TRUCK,2012-01-06,SHP_1757,both
51524,2010-03-14,MEDIUM,Ord_1273,,,,left_only
52322,2010-02-02,LOW,Ord_1274,REGULAR AIR,2010-09-02,SHP_1760,both
52932,2012-12-05,LOW,Ord_1275,REGULAR AIR,2012-05-17,SHP_1761,both
52995,2012-03-15,NOT SPECIFIED,Ord_1276,REGULAR AIR,2012-03-15,SHP_1762,both
53024,2012-12-05,NOT SPECIFIED,Ord_1277,REGULAR AIR,2012-05-13,SHP_1763,both
54145,2010-02-01,LOW,Ord_1278,REGULAR AIR,2010-02-01,SHP_1764,both
55840,2009-08-17,MEDIUM,Ord_1279,REGULAR AIR,2009-08-17,SHP_1765,both
56930,2012-08-17,LOW,Ord_1280,,,,left_only
57570,2012-09-28,HIGH,Ord_1281,,,,left_only
58051,2012-03-20,HIGH,Ord_1282,REGULAR AIR,2012-03-22,SHP_1768,both
59392,2010-06-26,MEDIUM,Ord_1283,,,,left_only
3136,2009-09-08,NOT SPECIFIED,Ord_1284,REGULAR AIR,2009-11-08,SHP_1771,both
3648,2010-06-16,LOW,Ord_1285,,,,left_only
6246,2009-10-21,NOT SPECIFIED,Ord_1286,REGULAR AIR,2009-10-23,SHP_1774,both
9028,2010-12-21,LOW,Ord_1287,DELIVERY TRUCK,2010-12-25,SHP_1775,both
9478,2009-03-28,HIGH,Ord_1288,,,,left_only
12323,2011-02-04,NOT SPECIFIED,Ord_1289,,,,left_only
13830,2009-12-21,HIGH,Ord_1290,REGULAR AIR,2009-12-24,SHP_1780,both
14791,2010-02-14,MEDIUM,Ord_1291,REGULAR AIR,2010-02-15,SHP_1781,both
18085,2011-09-25,HIGH,Ord_1292,,,,left_only
20674,2010-08-12,HIGH,Ord_1293,DELIVERY TRUCK,2010-09-12,SHP_1784,both
24903,2010-10-19,LOW,Ord_1294,REGULAR AIR,2010-10-26,SHP_1785,both
25735,2010-12-30,NOT SPECIFIED,Ord_1295,REGULAR AIR,2011-01-13,SHP_1786,both
29856,2012-08-06,MEDIUM,Ord_1296,REGULAR AIR,2012-11-06,SHP_1788,both
32580,2011-09-15,HIGH,Ord_1297,,,,left_only
34017,2009-03-23,HIGH,Ord_1298,,,,left_only
42597,2010-03-25,MEDIUM,Ord_1299,REGULAR AIR,2010-03-27,SHP_1793,both
46884,2009-01-17,MEDIUM,Ord_1300,,,,left_only
52325,2012-07-14,NOT SPECIFIED,Ord_1301,REGULAR AIR,2012-07-14,SHP_1795,both
53382,2009-12-27,NOT SPECIFIED,Ord_1302,,,,left_only
53728,2011-10-22,HIGH,Ord_1303,REGULAR AIR,2011-10-23,SHP_1798,both
65,2011-03-17,CRITICAL,Ord_1304,REGULAR AIR,2011-03-18,SHP_1799,both
230,2010-10-26,CRITICAL,Ord_1305,REGULAR AIR,2010-10-28,SHP_1800,both
355,2009-06-13,LOW,Ord_1306,REGULAR AIR,2009-06-18,SHP_1801,both
449,2011-07-19,HIGH,Ord_1307,REGULAR AIR,2011-07-21,SHP_1802,both
640,2010-01-22,HIGH,Ord_1308,,,,left_only
646,2009-11-21,HIGH,Ord_1309,REGULAR AIR,2009-11-22,SHP_1805,both
835,2011-07-10,NOT SPECIFIED,Ord_1310,REGULAR AIR,2011-08-10,SHP_1806,both
896,2010-08-03,CRITICAL,Ord_1311,REGULAR AIR,2010-08-03,SHP_1807,both
994,2009-04-19,LOW,Ord_1312,REGULAR AIR,2009-04-23,SHP_1808,both
1057,2012-02-19,CRITICAL,Ord_1313,REGULAR AIR,2012-02-21,SHP_1809,both
1538,2011-06-17,NOT SPECIFIED,Ord_1314,REGULAR AIR,2011-06-18,SHP_1810,both
1701,2012-05-18,HIGH,Ord_1315,REGULAR AIR,2012-05-20,SHP_1811,both
1891,2009-12-14,LOW,Ord_1316,REGULAR AIR,2009-12-16,SHP_1812,both
2022,2012-03-14,CRITICAL,Ord_1317,REGULAR AIR,2012-03-15,SHP_1813,both
2181,2011-12-09,MEDIUM,Ord_1318,,,,left_only
2628,2010-10-21,LOW,Ord_1319,,,,left_only
2691,2012-04-29,LOW,Ord_1320,DELIVERY TRUCK,2012-08-05,SHP_1818,both
2912,2012-11-03,LOW,Ord_1321,,,,left_only
3235,2011-11-14,LOW,Ord_1322,EXPRESS AIR,2011-11-16,SHP_1821,both
3266,2011-03-16,LOW,Ord_1323,REGULAR AIR,2011-03-20,SHP_1822,both
3363,2011-09-22,HIGH,Ord_1324,REGULAR AIR,2011-09-22,SHP_1823,both
3585,2009-11-22,HIGH,Ord_1325,,,,left_only
3745,2010-09-28,LOW,Ord_1326,EXPRESS AIR,2010-09-30,SHP_1826,both
4128,2011-06-10,NOT SPECIFIED,Ord_1327,REGULAR AIR,2011-08-10,SHP_1827,both
4354,2009-09-29,NOT SPECIFIED,Ord_1328,REGULAR AIR,2009-09-30,SHP_1828,both
4550,2009-12-28,HIGH,Ord_1329,DELIVERY TRUCK,2009-12-30,SHP_1829,both
4743,2010-03-30,LOW,Ord_1330,,,,left_only
5251,2011-11-04,MEDIUM,Ord_1331,EXPRESS AIR,2011-04-13,SHP_1832,both
5283,2009-03-06,MEDIUM,Ord_1332,REGULAR AIR,2009-05-06,SHP_1833,both
5381,2010-01-28,LOW,Ord_1333,REGULAR AIR,2010-04-02,SHP_1834,both
5444,2011-03-17,CRITICAL,Ord_1334,REGULAR AIR,2011-03-19,SHP_1835,both
5601,2012-05-01,HIGH,Ord_1335,REGULAR AIR,2012-06-01,SHP_1836,both
5760,2009-05-24,NOT SPECIFIED,Ord_1336,DELIVERY TRUCK,2009-05-25,SHP_1837,both
6438,2010-05-16,NOT SPECIFIED,Ord_1337,,,,left_only
6592,2009-01-12,LOW,Ord_1338,,,,left_only
6755,2011-01-05,HIGH,Ord_1339,REGULAR AIR,2011-03-05,SHP_1842,both
6918,2011-01-07,CRITICAL,Ord_1340,REGULAR AIR,2011-03-07,SHP_1843,both
7841,2012-05-20,NOT SPECIFIED,Ord_1341,REGULAR AIR,2012-05-22,SHP_1844,both
8103,2009-02-11,LOW,Ord_1342,REGULAR AIR,2009-06-11,SHP_1845,both
8258,2009-01-03,HIGH,Ord_1343,REGULAR AIR,2009-02-03,SHP_1846,both
8454,2012-08-15,MEDIUM,Ord_1344,REGULAR AIR,2012-08-18,SHP_1847,both
8710,2009-04-01,CRITICAL,Ord_1345,,,,left_only
8835,2009-10-13,CRITICAL,Ord_1346,REGULAR AIR,2009-10-14,SHP_1850,both
8960,2010-05-06,MEDIUM,Ord_1347,,,,left_only
9281,2012-02-23,CRITICAL,Ord_1348,,,,left_only
9350,2012-10-31,CRITICAL,Ord_1349,,,,left_only
9665,2009-04-23,LOW,Ord_1350,,,,left_only
9893,2009-08-16,MEDIUM,Ord_1351,DELIVERY TRUCK,2009-08-19,SHP_1859,both
10183,2009-11-24,CRITICAL,Ord_1352,DELIVERY TRUCK,2009-11-25,SHP_1860,both
10247,2010-10-01,MEDIUM,Ord_1353,,,,left_only
10371,2009-09-16,HIGH,Ord_1354,EXPRESS AIR,2009-09-18,SHP_1863,both
10498,2010-10-23,LOW,Ord_1355,REGULAR AIR,2010-10-30,SHP_1864,both
10624,2009-12-20,CRITICAL,Ord_1356,REGULAR AIR,2009-12-22,SHP_1865,both
11425,2011-06-22,CRITICAL,Ord_1357,,,,left_only
11491,2010-08-17,LOW,Ord_1358,,,,left_only
11841,2010-04-20,MEDIUM,Ord_1359,,,,left_only
11878,2010-02-24,NOT SPECIFIED,Ord_1360,REGULAR AIR,2010-02-25,SHP_1872,both
12130,2011-09-12,NOT SPECIFIED,Ord_1361,REGULAR AIR,2011-12-12,SHP_1873,both
12160,2010-12-12,LOW,Ord_1362,,,,left_only
12258,2009-11-30,LOW,Ord_1363,,,,left_only
12263,2011-06-07,HIGH,Ord_1364,REGULAR AIR,2011-06-07,SHP_1881,both
12551,2012-11-06,LOW,Ord_1365,REGULAR AIR,2012-06-18,SHP_1882,both
12736,2010-08-03,LOW,Ord_1366,REGULAR AIR,2010-03-15,SHP_1883,both
12768,2009-08-04,CRITICAL,Ord_1367,EXPRESS AIR,2009-10-04,SHP_1884,both
12837,2012-02-12,MEDIUM,Ord_1368,,,,left_only
12897,2011-07-18,NOT SPECIFIED,Ord_1369,,,,left_only
13030,2009-07-22,MEDIUM,Ord_1370,EXPRESS AIR,2009-07-24,SHP_1888,both
13091,2009-11-15,MEDIUM,Ord_1371,REGULAR AIR,2009-11-16,SHP_1889,both
13383,2012-06-15,NOT SPECIFIED,Ord_1372,REGULAR AIR,2012-06-17,SHP_1890,both
13440,2010-10-13,NOT SPECIFIED,Ord_1373,REGULAR AIR,2010-10-15,SHP_1891,both
13479,2009-04-12,HIGH,Ord_1374,,,,left_only
13633,2012-03-04,NOT SPECIFIED,Ord_1375,,,,left_only
13735,2009-05-21,MEDIUM,Ord_1376,REGULAR AIR,2009-05-23,SHP_1896,both
13861,2010-11-08,HIGH,Ord_1377,REGULAR AIR,2010-11-08,SHP_1897,both
13892,2012-04-27,HIGH,Ord_1378,REGULAR AIR,2012-04-28,SHP_1898,both
14023,2010-02-20,NOT SPECIFIED,Ord_1379,,,,left_only
14115,2009-08-14,NOT SPECIFIED,Ord_1380,REGULAR AIR,2009-08-16,SHP_1901,both
14147,2010-07-03,NOT SPECIFIED,Ord_1381,,,,left_only
14211,2009-12-02,NOT SPECIFIED,Ord_1382,,,,left_only
14368,2011-10-09,HIGH,Ord_1383,,,,left_only
14596,2009-10-01,CRITICAL,Ord_1384,,,,left_only
14693,2011-09-01,CRITICAL,Ord_1385,,,,left_only
14695,2012-05-09,HIGH,Ord_1386,DELIVERY TRUCK,2012-06-09,SHP_1913,both
14823,2009-12-02,LOW,Ord_1387,,,,left_only
15014,2010-10-02,MEDIUM,Ord_1388,DELIVERY TRUCK,2010-02-13,SHP_1916,both
15972,2011-09-08,NOT SPECIFIED,Ord_1389,,,,left_only
16065,2010-07-20,HIGH,Ord_1390,,,,left_only
16096,2011-01-19,HIGH,Ord_1391,EXPRESS AIR,2011-01-20,SHP_1921,both
16160,2011-07-23,CRITICAL,Ord_1392,REGULAR AIR,2011-07-24,SHP_1922,both
16196,2009-10-20,HIGH,Ord_1393,,,,left_only
16291,2011-08-04,NOT SPECIFIED,Ord_1394,REGULAR AIR,2011-09-04,SHP_1925,both
16519,2011-10-06,MEDIUM,Ord_1395,REGULAR AIR,2011-12-06,SHP_1926,both
16548,2012-05-02,NOT SPECIFIED,Ord_1396,REGULAR AIR,2012-07-02,SHP_1927,both
16613,2010-12-24,HIGH,Ord_1397,REGULAR AIR,2010-12-26,SHP_1928,both
16771,2009-09-28,HIGH,Ord_1398,REGULAR AIR,2009-09-30,SHP_1929,both
16804,2012-10-03,HIGH,Ord_1399,,,,left_only
17024,2009-10-13,MEDIUM,Ord_1400,REGULAR AIR,2009-10-15,SHP_1932,both
17061,2012-10-30,CRITICAL,Ord_1401,REGULAR AIR,2012-01-11,SHP_1933,both
17152,2012-12-03,HIGH,Ord_1402,REGULAR AIR,2012-03-13,SHP_1934,both
17187,2012-09-23,HIGH,Ord_1403,DELIVERY TRUCK,2012-09-25,SHP_1935,both
17252,2011-04-29,NOT SPECIFIED,Ord_1404,,,,left_only
17312,2011-05-20,NOT SPECIFIED,Ord_1405,REGULAR AIR,2011-05-21,SHP_1938,both
17377,2011-10-28,LOW,Ord_1406,REGULAR AIR,2011-10-30,SHP_1939,both
17634,2012-07-21,HIGH,Ord_1407,DELIVERY TRUCK,2012-07-21,SHP_1940,both
17668,2009-11-25,MEDIUM,Ord_1408,,,,left_only
17735,2012-12-07,LOW,Ord_1409,REGULAR AIR,2012-07-17,SHP_1944,both
17825,2010-01-13,NOT SPECIFIED,Ord_1410,REGULAR AIR,2010-01-16,SHP_1945,both
17956,2010-05-08,CRITICAL,Ord_1411,,,,left_only
17986,2012-05-04,NOT SPECIFIED,Ord_1412,REGULAR AIR,2012-07-04,SHP_1948,both
18112,2012-03-16,NOT SPECIFIED,Ord_1413,REGULAR AIR,2012-03-17,SHP_1949,both
18178,2009-02-11,LOW,Ord_1414,,,,left_only
18182,2011-10-04,MEDIUM,Ord_1415,,,,left_only
18405,2009-07-01,MEDIUM,Ord_1416,,,,left_only
18531,2012-10-29,CRITICAL,Ord_1417,DELIVERY TRUCK,2012-10-31,SHP_1957,both
18533,2009-06-11,NOT SPECIFIED,Ord_1418,,,,left_only
18661,2012-08-09,LOW,Ord_1419,,,,left_only
18723,2009-12-08,MEDIUM,Ord_1420,REGULAR AIR,2009-08-14,SHP_1962,both
18753,2009-07-31,MEDIUM,Ord_1421,,,,left_only
19204,2009-09-18,MEDIUM,Ord_1422,,,,left_only
19394,2012-12-25,MEDIUM,Ord_1423,,,,left_only
19653,2012-11-09,NOT SPECIFIED,Ord_1424,REGULAR AIR,2012-11-09,SHP_1969,both
